V160001,dislikeDems,rephatesdems,demhatesreps
401759,Not representing the real concerns....losing touch,0,1
401761,,0,0
401771,Unfair behavior in presidential primaries and Dem Convention,0,1
401773,not reformed enough concerning the environment,0,1
401780,,0,1
401782,,0,0
401791,,0,0
401792,Weak on integrity,0,1
401795,,0,0
401802,,0,0
401804,,0,1
401811,,0,0
401812,"Drug criminalization policy, overextended military",0,1
401815,,0,1
401824,,0,1
401829,Too many give away programs.  Need to earn what you get,0,0
401830,"Corrupt, many too conservative, many inept, many feckless",0,1
401832,,0,1
401833,,0,1
401835,,0,0
401836,,0,0
401839,,0,1
401841,,0,1
401849,,0,1
401850,,0,1
401852,Trend to socialism,0,0
401854,,0,0
401856,too hawkish on digital surveillance,0,1
401858,,0,1
401859,,0,1
401860,,0,1
401861,,0,1
401862,,0,0
401872,The superdelegate process makes no goddamned sense,0,1
401874,"disorganized, no prioritization",0,1
401876,,0,1
401887,,0,1
401889,,0,0
401891,,0,1
401895,"Deb W-S, superdelegates, bias during primaries",0,1
401903,,0,0
401909,,0,0
401910,,0,0
401914,,0,0
401915,,0,1
401916,,0,0
401918,the do not adhere to the Constitution for the most part,0,1
401919,,0,0
401922,,0,1
401924,,0,1
401926,"They are concerned about everyone,not just a few",0,1
401928,,0,0
401938,,0,1
401941,,0,0
401945,,0,1
401950,didn't accomplish enough when they could,0,1
401958,,0,1
401959,,0,0
401968,too much governmen-t too many regulations as the solution,0,1
401971,pobre representacion,0,0
401973,"Just like the Republicans, they all stick together=grid lock",0,1
401978,,0,1
401982,,0,1
401985,everything,0,1
401989,,0,1
401993,,0,1
401997,,0,1
401998,,0,0
402001,,0,0
402013,,0,0
402017,,0,0
402018,lack of cohesive foreign policy,0,1
402019,,0,0
402030,,0,0
402036,,0,1
402040,"Corruption, greed, lies",0,1
402042,they have created a strong socialist goverment,0,1
402048,,0,1
402050,,0,0
402058,,0,0
402060,,0,1
402063,,0,0
402066,,0,0
402068,,0,1
402074,,0,1
402078,,0,1
402098,Need to work better with Republicans,0,0
402101,,0,0
402105,,0,0
402118,They want to raise taxes,0,1
402124,,0,1
402134,Will not cooperate and get things done,0,1
402136,"pro choice, gay marriage support",0,0
402137,,0,1
402140,Does nothing for minorities while pandering for their vote,0,1
402143,"Resistant to push forward campaign finance,",0,1
402144,Hillary and her two faced methods,0,1
402146,,0,1
402147,not aggressive or strategic enough,0,1
402168,don't work for good of all of America,0,1
402170,,0,0
402172,personal,0,1
402173,,0,1
402174,,0,0
402175,,0,1
402179,,0,0
402187,Not progressive enough,0,1
402190,loose immigration,0,0
402193,to progressive at times,0,1
402195,I'm for TERM LIMITS...HOW ABOUT IF WE DETERMINE IF AND WHEN,0,1
402202,,0,1
402204,,0,1
402206,,0,1
402209,too liberal when it comes to abortion,0,1
402210,Dependance on government.,0,0
402213,"TOO FAR Left, to pro anti everything",0,1
402215,,0,1
402221,Too many 'something for nothing' programs,0,0
402229,,0,1
402234,,0,0
402237,,0,1
402240,they aren't progressive enough,0,1
402241,"Greed, lack of fiscal responsibility",0,1
402248,immigration policies,0,0
402253,,0,1
402259,,0,1
402262,,0,1
402267,Way too in bed with corporate money,0,1
402271,Too many poor people,0,0
402282,,0,1
402286,,0,0
402289,Always protesting something. Not selective of their battles,0,1
402298,,0,1
402303,,0,0
402309,dishonest pratices,0,0
402310,"They are spineless, Castrated, no guts",0,1
402313,Unwillingness to work with other party.,0,1
402315,Should have a better presidential candidate,0,1
402316,,0,1
402318,,0,1
402320,,0,0
402321,,0,1
402327,somewhat weak on law and order,0,1
402329,,0,0
402331,,0,0
402338,,0,1
402340,,0,1
402342,,0,1
402350,,0,0
402358,,0,0
402360,Anti gun,0,1
402366,,0,0
402368,,0,1
402370,,0,0
402379,Move slow,0,0
402389,,0,0
402391,,0,1
402392,,0,1
402397,,0,0
402406,,0,1
402413,,0,1
402420,,0,1
402428,,0,1
402429,,0,1
402434,Letting GOP get away with Back Stabbing of President.,0,1
402435,,0,1
402439,,0,1
402448,"Inability to find new, progressive leaders",0,1
402451,,0,0
402455,People at the helm have forgotten what's important,0,1
402456,,0,0
402457,,0,0
402472,"lies and just talking, no action",0,0
402480,Still many greedy politicians in office.,0,1
402481,,0,0
402486,,0,0
402488,,0,1
402491,Some ideals may not appeal to all americans,0,0
402493,,0,0
402497,Their rampant disrespect towards POC and refugees,0,1
402508,"Corpratists, Cheats, Lairs",0,1
402513,too conservative,0,1
402521,Lack of unity,0,1
402522,,0,1
402525,,0,1
402526,need to stand together,0,0
402529,,0,0
402531,Over regulates,0,1
402538,,0,0
402539,overly socialistic,0,0
402542,,0,1
402544,SEEMS LIKE MORE WHO YOU KNOW THAN IF YOU'LL DO A GOOD JOB,0,1
402547,too much political correctness,0,1
402552,Attitudes toward our country's problems,0,0
402553,Compromises to easily.  Voted for economy crippling war.,0,1
402561,,0,1
402566,"Totally ignores, rides on retired popu to fund freeloaders",0,1
402568,,0,1
402570,,0,0
402573,Some policies to far to left,0,1
402576,,0,0
402577,not protecting middle class,0,0
402582,,0,0
402587,,0,1
402590,,0,1
402594,They've let Republicans run congress.,0,0
402597,healthcare,0,0
402598,Universal Health care and socialism,0,1
402603,,0,0
402605,,0,0
402614,,0,1
402615,,0,1
402623,not impressed with illegal people being let in so easly,0,1
402625,,0,0
402628,not as supportive of Israel,0,1
402629,Foreign policy regarding war on terror,0,1
402630,Authoritarians who do not respect civil liberties,0,1
402631,,0,0
402635,,0,1
402638,,0,1
402647,,0,1
402649,,0,1
402651,"Non-transparent, dishonest, corrupt, bought.",0,1
402655,,0,0
402657,,0,1
402659,sometimes a creature of the powerful,0,1
402664,foreign intervention,0,1
402670,,0,1
402672,,0,0
402673,,0,0
402675,Spending without pause,0,1
402680,,0,0
402681,,0,1
402682,,0,0
402688,I don't like liberals,0,1
402690,DNC manipulated the primary elections against Bernie Sanders,0,0
402691,,0,0
402692,Abusing the democratic system,0,1
402694,"Social programs that don't help people up, they stay poor",0,1
402696,,0,0
402698,,0,1
402700,big government,0,0
402703,,0,0
402713,Inconsistent message,0,1
402723,,0,1
402725,,0,0
402727,spending,0,1
402728,"Healthcare, foreign policy",0,0
402732,,0,0
402733,,0,1
402735,,0,1
402737,DNC candidate selection process,0,1
402744,,0,0
402746,Bernie Sanders,0,1
402751,,0,1
402756,gun control,0,1
402758,far left polcies,0,1
402759,corruption,0,1
402768,not working hard enough for peace in the world,0,1
402769,,0,1
402771,,0,1
402775,,0,0
402777,,0,0
402778,,0,1
402780,Economic views,0,1
402782,,0,1
402783,,0,1
402788,,0,1
402790,,0,0
402793,,0,1
402795,corruption,0,1
402816,THe two party system is flawed,0,1
402817,Playing games with the Republicans.,0,0
402818,,0,0
402820,,0,0
402821,Spending as solution to problems w/o focus on responsibility,0,1
402822,,0,1
402823,A little too much big government and regulations,0,1
402828,,0,1
402829,Bad Attitude,0,0
402831,,0,1
402834,many don't do what they says,0,1
402836,"they are democrats, values diff from republicans",0,0
402837,,0,1
402839,need stricter reasoning for monetary help,0,0
402849,,0,0
402850,suspicious results in caucuses,0,1
402856,,0,0
402859,bipartism?,0,1
402865,Abortion,0,0
402866,,0,0
402868,,0,0
402871,"sometimes too liberal, certain social issues",0,0
402873,Their views on certain policies,0,0
402874,dont ask,0,1
402875,,0,1
402876,,0,1
402880,spend to much money,0,0
402883,,0,0
402884,against captial punishment,0,1
402885,unrealistic expectations,0,1
402895,MANY CROOKS,0,1
402897,,0,1
402899,excessive social programs don't promote people working,0,0
402902,,0,0
402904,,0,0
402905,Hillary Clinton,0,0
402910,It seems corrupt.,0,1
402912,,0,0
402919,,0,0
402921,,0,0
402922,,0,1
402931,,0,1
402933,,0,1
402946,GUN CONTROL,0,1
402947,,0,1
402948,,0,0
402950,,0,0
402953,They need to pass the baton to a younger generation,0,1
402956,,0,1
402957,,0,1
402958,,0,0
402965,,0,0
402966,,0,1
402979,Reluctance to boast about their accomplishments.,0,1
402983,,0,1
402986,,0,0
402990,,0,1
402996,,0,0
403001,,0,0
403005,Their support of forced registration for health care.,0,0
403006,,0,1
403007,,0,1
403016,,0,0
403017,Foreign policy,0,0
403018,big money influence,0,1
403021,Deceitful - dishonest,0,0
403023,,0,0
403025,,0,1
403030,,0,1
403034,,0,0
403035,,0,1
403036,They do not do enough,0,1
403041,,0,1
403042,,0,0
403053,,0,1
403057,dishonor,0,0
403059,,0,1
403060,The whole democratic primary process needs to be fixed,0,1
403064,,0,0
403071,,0,1
403076,abortion issues,0,0
403088,go overboard with 'lets help everybody agenda',0,1
403090,,0,1
403093,Could be more pro business,0,1
403097,,0,1
403098,they want everyone to be dependent,0,0
403100,,0,0
403101,,0,1
403105,,0,1
403108,,0,1
403111,,0,1
403114,,0,0
403120,,0,0
403121,,0,0
403122,,0,0
403123,,0,1
403128,,0,0
403129,,0,1
403135,,0,1
403136,They are utterly corrupted by big money,0,1
403138,,0,0
403143,disorganization,0,1
403154,too much division among its own interest,0,1
403155,Hilary,0,0
403159,THEIR TAX AND SPEND ATTITUDE,0,1
403164,,0,0
403170,,0,1
403172,"They are well intended, but not aways feasible.",0,1
403173,,0,1
403174,,0,0
403175,,0,1
403178,,0,1
403181,,0,0
403182,,0,0
403187,,0,0
403190,,0,0
403192,Immigration policy.,0,1
403195,,0,1
403203,often self-righteous; unwilling to compromise,0,1
403211,Party system in general is broken,0,0
403213,Policies on entitlement,0,1
403217,,0,0
403219,,0,1
403220,,0,1
403221,,0,1
403228,,0,1
403230,Too politically correct about every little thing. The,0,0
403236,,0,1
403237,,0,0
403259,,0,1
403260,,0,0
403265,,0,1
403267,,0,0
403273,,0,1
403277,It's need to take care of others before our own.,0,0
403282,,0,1
403286,,0,0
403293,saying one thing and doing another,0,0
403297,,0,1
403298,,0,0
403306,,0,1
403308,,0,0
403314,Immigration policy view on marriage,0,0
403318,,0,0
403321,,0,0
403322,safety and security,0,0
403323,Not enough women in leadership roles,0,1
403324,,0,1
403330,,0,0
403331,bends to corporate lobbyist,0,1
403343,,0,0
403345,"Too much of a machine, politics as usual.",0,1
403352,Doesn't have enough support in the Senate and House,0,1
403354,,0,1
403358,,0,1
403362,,0,0
403367,,0,0
403368,,0,0
403373,"Too many on welfare, international politics,",0,1
403374,EXTREMELY LIBERAL PRO CHOICE STAND,0,1
403376,Bill Clinton,0,0
403380,,0,1
403383,Not bold enough in their proposals,0,1
403384,"need more strength, backbone",0,0
403385,,0,0
403386,WEAK FOREIGHN POLICY,0,0
403387,,0,0
403389,,0,0
403391,,0,0
403392,,0,1
403394,,0,0
403396,obamacare as a whole,0,1
403399,nothing gets done,0,1
403401,I wish they were more liberal,0,1
403404,corporate wing of the party,0,1
403406,,0,1
403407,,0,0
403408,smarter about how they spend the peoples money,0,1
403410,,0,1
403413,,0,1
403414,Lying,0,0
403419,Do not favor any type of gun control,0,1
403421,Too much welfare.,0,1
403423,,0,1
403424,,0,1
403427,,0,0
403430,,0,0
403432,,0,1
403434,,0,0
403442,inability to do more good in congress,0,1
403454,abortion,0,0
403457,"gun control stance,supporting other countries financially",0,1
403458,,0,1
403464,,0,1
403470,,0,1
403471,They need to work harder at getting elected to Congress,0,1
403474,,0,1
403476,,0,1
403478,,0,1
403480,,0,0
403481,Too nice to Wall Street,0,1
403491,,0,1
403495,,0,1
403498,not as well organized as needed for local elections,0,1
403499,,0,1
403500,ineffective,0,1
403501,?,0,0
403502,,0,1
403503,,0,1
403511,,0,1
403512,,0,0
403515,,0,0
403517,,0,1
403519,INTERNATIONAL TRADE,0,0
403523,Money in Politics,0,1
403528,,0,0
403535,They support abortion.,0,0
403537,Their stand on marriage &going against biblical  principles,0,1
403538,,0,1
403540,,0,0
403541,WEAK APPEARANCE,0,1
403546,not working well with the Republicans,0,0
403550,,0,1
403552,,0,0
403553,,0,1
403560,Criminal,0,0
403563,Honesty,0,0
403567,too much freebies,0,1
403571,Too forgiving on immigration issues,0,1
403573,,0,1
403577,Its sliding towards the other end,0,0
403578,,0,1
403579,,0,0
403599,,0,1
403600,,0,1
403603,Still politicians unwilling to work for the good of the peop,0,1
403605,,0,0
403606,,0,0
403620,,0,0
403623,,0,1
403625,,0,0
403626,Inability to fund proposed projects.,0,0
403630,Anti pro-choice. Untrustworthy as shown this year,0,1
403634,,0,1
403635,,0,1
403640,,0,0
403649,,0,0
403658,,0,1
403669,,0,1
403675,,0,1
403678,they don't help the people.,0,1
403679,scandals,0,1
403682,not assertive enough in the face of adversity,0,1
403683,,0,1
403688,,0,0
403697,,0,1
403704,populism,0,1
403707,,0,1
403709,,0,0
403710,,0,1
403716,,0,1
403718,,0,1
403723,gun control,0,1
403725,Stuck in old ways,0,1
403732,,0,1
403737,,0,0
403740,,0,1
403741,"establishment, lack of focus on states, lack of action",0,1
403744,Deceitful politics that harm constituents.,0,1
403748,"social issues, entitlement programs, taxes",0,1
403749,inability to build consensus with opposition,0,1
403750,,0,1
403752,,0,0
403757,Not every one has the same agenda though they are unified,0,1
403758,they are much too liberal,0,0
403761,,0,1
403762,TOO MANY GIVE AWAY PROGRAMS,0,1
403764,"Doesnt work with the other to solve issues, blame games",0,1
403768,,0,1
403776,forgot about the middle class,0,0
403780,,0,0
403781,I wish they were more fiscally conservative,0,1
403792,can be to liberal one social issues,0,1
403796,,0,1
403797,,0,1
403800,,0,1
403801,Dont feel that they have my best interest in mind,0,0
403806,They can't help every country!!!,0,1
403824,Too much government interference in individul states.,0,0
403831,,0,0
403832,"corruptness, centric, still aligned with big banks",0,1
403841,,0,1
403851,there corruption,0,0
403857,Want to the  ' World Police',0,1
403860,,0,1
403864,growing neoliberal sentiments,0,1
403866,,0,1
403867,,0,0
403868,continued support to those unwilling to work,0,0
403872,,0,1
403874,,0,0
403877,,0,1
403878,,0,0
403882,GUN CONTROL,0,0
403885,,0,1
403886,,0,0
403887,,0,1
403889,Rigged primaries prove voting is useless.,0,1
403896,economy police,0,0
403897,,0,1
403903,Too many social programs/giveaways,0,1
403904,,0,0
403907,,0,1
403908,,0,1
403912,,0,1
403913,,0,1
403918,congress is controlled by money,0,1
403928,,0,0
403929,,0,1
403930,,0,1
403931,,0,1
403935,Bi Partisanship.  Term limits are needed,0,1
403936,"anti law enforcement,pro immigration",0,1
403937,Spending can get a bit out of control with programs,0,1
403938,,0,1
403940,,0,0
403942,,0,1
403945,Overspending,0,0
403953,need to be stronger on gun control,0,1
403955,lack of moral standards,0,0
403956,,0,0
403957,They need to be stronger against Republicans,0,1
403960,,0,0
403968,,0,1
403970,,0,0
403971,,0,1
403972,they seem to be so liberally geared they are for whomever th,0,0
403987,,0,1
403991,Too liberal,0,0
403994,,0,1
403999,,0,1
404004,,0,1
404007,,0,1
404017,,0,1
404020,,0,1
404021,spend too much time fund raising,0,1
404025,,0,0
404030,,0,0
404032,trying to get the country back to a good level,0,0
404038,,0,0
404042,sometimes devisive,0,1
404043,,0,1
404045,,0,0
404047,They are republican-lite,0,1
404055,lack of diversity in their leadership,0,1
404057,,0,0
404058,,0,1
404060,,0,0
404061,,0,1
404066,,0,1
404071,,0,1
404072,,0,0
404076,Liars,0,0
404077,,0,0
404081,becoming too liberal,0,0
404087,,0,1
404090,it's outdated and non functional,0,1
404097,Too liberal in spending policies,0,0
404101,,0,1
404105,,0,0
404108,,0,1
404112,,0,0
404124,,0,1
404129,DIFFICULTY IN GETTING THINGS DONE,0,1
404131,,0,1
404143,,0,1
404147,,0,1
404150,,0,0
404151,Just as greedy as the others,0,1
404154,,0,1
404158,,0,1
404163,,0,1
404168,,0,0
404169,Health care,0,0
404174,,0,1
404176,,0,0
404184,fannie and freddie still in conservatorship,0,0
404191,TAXES,0,0
404192,,0,1
404200,,0,1
404201,Can be too conservative,0,1
404207,Trump,0,0
404221,,0,0
404229,obortion legalization,0,0
404230,Pander to money,0,1
404232,,0,1
404238,,0,0
404239,Corruption,0,1
404240,,0,0
404241,,0,0
404248,reluctant to work together,0,1
404260,Too much give aways,0,0
404263,,0,0
404264,,0,1
404268,,0,1
404275,,0,0
404277,"It is the same old system, lobbyists and special interests.",0,1
404278,preferences toward sustainablity/protecting the environment,0,1
404282,Their choice on canidate Hillary Clinton,0,1
404285,,0,1
404286,Big money,0,1
404291,,0,1
404293,,0,0
404294,Too many people on government payroll.,0,0
404300,"their support drug companies,bad trade deals",0,1
404301,,0,1
404304,,0,0
404307,,0,0
404321,Need more effort towards democratic socialist values like th,0,1
404322,more government and free handouts,0,1
404323,,0,1
404327,"Too big government, too much spending",0,0
404330,,0,0
404334,,0,1
404336,the party takes priority over the constituency,0,1
404337,same problems over and over,0,0
404338,,0,1
404339,everything,0,1
404343,The fraudulent handling of the primary process,0,1
404348,,0,1
404351,Too much government,0,0
404353,The way they act as tho they are for the common person,0,1
404354,need to be more aggressive to provide better wages,0,1
404358,,0,1
404359,,0,1
404360,,0,1
404362,,0,0
404364,Creating more laws and regulations that impose on our freedo,0,0
404365,Idk,0,0
404369,,0,0
404376,failed health care policies and pro-abortion,0,0
404382,Not progressive enough and give in to corporatism,0,1
404383,,0,1
404386,The party is not balanced in their direction,0,1
404387,,0,1
404397,Can be as inept as the Republicans.,0,1
404399,to much spending in social programs,0,1
404413,,0,0
404414,,0,0
404423,dishonesty,0,1
404424,Too much time in self interest than that of whom they repres,0,1
404425,,0,1
404426,too many free programs,0,0
404430,,0,1
404442,Some of the people,0,0
404445,They cant get there act together,0,0
404448,,0,1
404451,Anti gun,0,1
404455,Healthcare Reform,0,0
404456,,0,0
404459,,0,0
404460,,0,0
404461,,0,0
404469,,0,1
404471,not tough enough,0,1
404476,,0,0
404477,,0,0
404491,Incompetent economics,0,1
404497,,0,0
404507,,0,0
404511,Not much better than the Republicans,0,1
404515,,0,1
404519,,0,1
404521,Less moderate ones take things too far like bathroom rights,0,1
404523,,0,0
404524,,0,0
404528,Corruption and lack of backbone.,0,1
404529,They are too lax on the important issues,0,1
404536,falta liderazgo senado,0,0
404542,,0,1
404543,,0,1
404546,,0,0
404551,,0,0
404553,,0,0
404555,I felt they could have fought harder..,0,1
404567,,0,1
404574,,0,1
404583,,0,1
404585,,0,1
404595,fiscal/ taxes,0,0
404596,"The establishment, corruption",0,1
404599,Their inability to compromise with the other party to get th,0,1
404602,lots of rhetoric but little action,0,1
404605,too liberal,0,1
404609,,0,1
404610,,0,0
404612,,0,1
404614,No inyecta ala economia,0,1
404618,Not enough good leaders,0,1
404622,Pushing Clinton over Bernie,0,1
404624,,0,0
404627,to much politics not enough action,0,1
404633,Hillary! and all her lies,0,0
404635,Universal Healthcare',0,0
404636,NAFTA,0,0
404642,Fiscal policy,0,0
404644,"Anti-gun ownership, pro bank, pro big government",0,1
404645,,0,1
404652,,0,0
404657,,0,1
404662,forced to play the political game,0,1
404664,anti-feminist agenda,0,0
404667,the ban on guns,0,0
404671,,0,1
404672,,0,0
404689,,0,0
404692,,0,0
404694,,0,0
404699,,0,0
404706,,0,0
404715,,0,0
404716,,0,1
404718,,0,1
404721,There liers,0,0
404723,,0,1
404724,,0,0
404725,"growing deficit, tax policies, regulatory policies",0,1
404728,,0,0
404729,Too conservative,0,1
404738,,0,0
404740,,0,0
404741,Poor financial decisions,0,0
404744,,0,1
404748,,0,1
404750,,0,0
404752,,0,1
404755,,0,1
404760,,0,1
404773,spending without balancing,0,1
404775,,0,1
404778,,0,1
404779,Elitists and lack of fight for what they believe.,0,1
404780,"Honesty, Super delegate system",0,0
404783,NOT ALWAYS CONSISTENT IN THEIR STAND,0,1
404788,2nd amendment rights,0,1
404791,,0,1
404794,Party politics,0,1
404795,,0,0
404796,A little more giving towards entitlement than i like,0,1
404800,,0,0
404805,,0,1
404807,Too liberal,0,0
404809,,0,0
404812,controlled by moneyed interests,0,1
404814,Desire to ban semi automatic weapons.,0,1
404815,"stand on social issues, lack of vision",0,0
404819,,0,1
404821,En ocasiones poca transparencia,0,0
404824,"Corruption, selling out among politicians",0,1
404830,,0,0
404831,,0,0
404845,,0,1
404848,"Nafta, TPP,",0,1
404851,sometimes not being pragmatic enough,0,1
404854,,0,0
404856,,0,1
404857,,0,1
404860,the have allowed Mexico to take over my part of the world!,0,0
404862,,0,0
404867,,0,1
404870,,0,1
404871,Falsly represented by selfserving elected officals,0,1
404874,,0,1
404880,,0,1
404881,,0,1
404885,Hillary,0,0
404886,Their stance on abortion,0,1
404889,that htey are pro war,0,0
404891,,0,0
404893,,0,0
404895,,0,1
404896,,0,1
404906,,0,1
404908,They are strong & unified to force their agenda,0,1
404910,Abortion,0,1
404914,,0,0
404915,,0,0
404920,Focus less on economic issues.,0,0
404923,Hilary Clinton,0,1
404928,,0,1
404931,race,0,1
404934,"Their programs hold people in poverty, don't really help.",0,0
404938,,0,0
404939,"they have let us down, dont seem to be for US",0,0
404956,,0,1
404957,Hillary Clinton as possible president,0,1
404959,,0,1
404961,Not as transparent as they should be,0,1
404962,,0,0
404965,,0,1
404966,Gives to many breaks for lazy people.,0,0
404971,,0,0
404976,,0,0
404977,,0,1
404978,,0,0
404979,,0,1
404980,Too timid in attacking the insanity of the right,0,1
404985,turning into liberal  socialists,0,1
404986,Spend too much,0,1
404991,suppress the rights of minorities,0,1
404992,Their stance on abortion,0,0
404993,over involvement,0,0
404994,,0,1
404998,,0,0
405007,taxes,0,0
405009,,0,0
405012,Does not take care of middle class or seniors.,0,0
405013,More government,0,0
405021,Controlled by big money. Citizens United,0,1
405022,,0,1
405023,politics,0,1
405026,,0,1
405029,can be a wolf in a sheep's clothing,0,0
405032,faking the competition most of the time,0,0
405034,,0,1
405035,,0,0
405039,,0,0
405046,,0,1
405049,they dont appear as strong,0,0
405052,,0,1
405055,,0,0
405062,,0,1
405064,,0,1
405072,"Polarized, healthcare, immigration.",0,1
405073,They are money grabbers.,0,0
405079,"SAME AS REPUBLICANS, NO 2 PARTY SYSTEM",0,1
405080,"Foreign policy, too much aligned with big businesses.",0,1
405086,They seem to have been bought by special interest,0,1
405087,"is Hillary really the best person to be the ,nominee?",0,1
405088,Not always careful how tax dollars are spent,0,0
405089,,0,1
405090,,0,1
405093,dont always have the best candidates,0,0
405097,,0,0
405104,,0,1
405109,,0,1
405119,Big government,0,1
405128,,0,1
405131,,0,0
405136,,0,0
405139,They allowed W to go to war. Need to set aside politics more,0,1
405145,"high txaes, big government, anti poor",0,1
405146,,0,1
405147,Almost too forward thinking- don't live in reality at times.,0,1
405148,,0,1
405152,,0,0
405157,"Republican control,",0,1
405158,They will work with you,0,1
405163,,0,0
405172,,0,1
405174,,0,1
405177,,0,0
405184,,0,0
405185,overzealous on gun control,0,1
405187,,0,1
405188,relaciones con cuba,0,1
405189,,0,0
405190,,0,1
405192,,0,0
405197,,0,0
405199,,0,0
405204,the idea that government should FIX EVERYTHING; less state,0,1
405206,,0,1
405207,,0,1
405210,a tendency to use political overreach to achieve outcomes,0,1
405215,,0,1
405219,,0,0
405223,too much polictics as usual,0,0
405227,,0,1
405231,Cronyism,0,1
405242,,0,1
405243,,0,1
405245,,0,1
405248,,0,1
405254,,0,1
405256,,0,1
405260,,0,1
405271,,0,0
405277,,0,1
405278,When they make derogatory remarks about each other,0,1
405286,,0,1
405287,Some ideas are too socialist,0,0
405289,,0,0
405292,"political leanings, questionable rationale for policy",0,1
405293,,0,1
405294,Bad politians,0,0
405295,"social issues manipulation, i.e. socio economic",0,1
405298,,0,0
405299,,0,1
405301,,0,1
405305,,0,0
405313,,0,1
405314,They have too much regulation and spend too much.,0,1
405318,,0,0
405319,,0,1
405320,,0,0
405340,support of abortion,0,0
405341,,0,1
405349,SOCIALISM/BERNIE SANDERS/FAR LEFT,0,1
405350,,0,1
405355,,0,1
405356,,0,1
405360,"Idealistic, try too hard to compromise with Republicans",0,1
405361,,0,1
405363,,0,0
405370,,0,1
405375,,0,0
405383,,0,1
405385,,0,1
405390,,0,0
405392,Cronyism,0,1
405394,Their lack of values,0,0
405395,They are not true to themselves,0,1
405400,,0,1
405404,,0,0
405413,,0,1
405414,,0,1
405415,,0,0
405420,,0,1
405422,,0,0
405427,taking corporate money,0,1
405428,"CORRUPT; nasty to BERNIE; election FRAUD, lawsuit re, proof!",0,1
405435,Corporate shills in the party,0,1
405439,They sometimes do not fight the Republicans.,0,1
405440,,0,0
405450,,0,1
405457,,0,1
405462,super delegates rules during primary,0,1
405464,,0,1
405467,,0,1
405468,,0,1
405472,,0,1
405475,,0,1
405478,,0,1
405483,over spending,0,0
405485,foreign trade,0,1
405495,Adversarial as are all political parties,0,1
405500,,0,0
405501,,0,1
405510,,0,1
405513,,0,1
405523,,0,0
405525,HEALTH CARE REFORM,0,0
405527,,0,0
405531,,0,0
405533,,0,1
405534,Little too far left,0,1
405536,,0,1
405538,,0,1
405542,lack of unity and resolve,0,1
405554,,0,0
405558,,0,0
405562,,0,1
405565,Immigration policy and global warming,0,1
405576,,0,0
405578,,0,0
405581,,0,0
405583,,0,1
405589,,0,0
405593,driven my money,0,1
405596,,0,0
405598,Actually both parties need total revamping.,0,0
405599,Could be even more progressive,0,1
405602,,0,0
405603,,0,1
405611,too many social programs.,0,0
405612,We need third party alternatives; money corrupted US System,0,1
405619,,0,1
405633,always bad apples,0,1
405634,Not immune to influence of $,0,1
405635,,0,1
405637,,0,1
405638,,0,1
405639,politicians,0,1
405648,when not fiscally responsible,0,1
405649,,0,1
405656,,0,0
405660,They also favor the wealthy,0,1
405661,Hillary Clinton,0,0
405662,I believe the Convention was rigged against Bernie.,0,1
405664,,0,0
405665,,0,0
405672,lack of responsibility in spending,0,1
405673,,0,1
405674,The battle with the republicans,0,0
405677,,0,1
405678,"greed, deceit, non representation",0,1
405679,Unaccountability and Curruption,0,0
405684,,0,1
405685,,0,1
405688,,0,0
405689,,0,1
405699,"Become light conservatives, decisions by corporations",0,1
405701,give away programs,0,0
405703,,0,0
405707,Do more for health careand social matters,0,1
405711,,0,1
405712,Not able to court voters whose interests they represent,0,1
405730,,0,1
405735,It has been disorganized and fractured,0,1
405746,Too selective when thinking of other peoples' rights,0,0
405748,,0,0
405751,They Dont take action when necessary. They are too docile,0,1
405752,Economic policy. Overreaching justices.,0,1
405757,That they rigged the primary,0,1
405759,,0,1
405760,,0,0
405763,political animosity and posturing to protect party,0,0
405780,,0,0
405781,oboma care.  national debt. wars.,0,0
405782,Not progressive enough,0,1
405786,Too soft at times,0,1
405789,Too centrist,0,1
405790,to many give a ways,0,1
405792,,0,0
405793,,0,0
405794,,0,1
405795,Tax policies,0,1
405805,economic culture,0,1
405811,,0,0
405813,,0,0
405816,,0,1
405823,,0,1
405824,They don't have am open enough mind to be rational at times,0,0
405826,haven't really backed Prez Obama,0,1
405827,BOTH PARTIES SHOULD BE ONE,0,1
405833,,0,0
405840,SPENDING MONEY,0,0
405843,too tight with labor's anti trade posture,0,1
405847,,0,0
405849,,0,1
405850,,0,1
405863,media political integration,0,1
405864,,0,0
405865,,0,1
405875,Trouble working with each other,0,0
405877,Politics as usual and overspending,0,1
405881,,0,0
405882,,0,1
405885,,0,1
405886,NATIONAL DEBT PROPOSAL,0,0
405887,big government,0,0
405888,,0,1
405897,,0,1
405902,,0,0
405904,,0,0
405909,,0,1
405911,,0,1
405917,Views on education,0,0
405918,"They are corrupt liars, actually so are the republicans",0,1
405925,they have lost touch with the working class,0,1
405931,i don't think they work hard enough to get the job done,0,0
405933,,0,0
405939,healthcare reform,0,1
405955,,0,1
405958,Lack of international focus,0,1
405959,,0,1
405960,,0,0
405961,Come together with the other party and get the people back t,0,0
405965,More likely to spend/raise taxes.,0,1
405967,,0,0
405969,,0,1
405970,,0,1
405972,need more management expertise,0,0
405973,"It seems corrupt, e.g., fighting Bernie Sanders",0,1
405984,,0,1
405985,,0,1
405990,,0,1
405994,,0,0
405998,,0,1
406001,,0,1
406004,,0,1
406005,DO ALWAY WORK HARD ENOUGH TO FULFILL PROMISES,0,1
